rms,peak,crest_factor,kurtosis,skewness,variance,mean_abs,dom_freq,dom_mag,spec_centroid,top_mag_1,top_mag_2,top_mag_3,top_mag_4,top_mag_5,e_rotor_norm,e_shaft_norm,e_2shaft_norm,e_3shaft_norm,e_bpfo_norm,e_bpfi_norm,label,class_name
0.24456890797872669,0.556475,2.2753300994952057,-0.8922599132704354,0.0026692432225170044,0.05981384522116619,0.20715364812499998,5.0,0.14985450589841912,231.60301637671043,0.14985450589841912,0.07551438941196052,0.039479504536644415,0.0012583833350090078,0.001154120347701816,0.7509186534100742,0.1907476256514675,0.052197010463573196,8.837518033313474e-05,9.370943964741547e-05,7.617989574964792e-05,0,Normal
0.5586142707010341,1.397636,2.501969732610061,-0.9672387881359503,0.35409838476978034,0.3120255985616606,0.483507508125,44.0,0.27532653369338844,268.57660218183037,0.27532653369338844,0.2003921808802575,0.1265465691007778,0.125128606632007,0.07382959336933038,0.10075959901779942,0.10297514914754828,0.4860049256453877,0.2576652704314065,0.035260755174717565,0.00019322329132803352,3,Misalignment
0.6608296838233892,1.41797,2.1457419855147113,-0.7782942194342568,0.08607595317945584,0.4366938049806201,0.5317912568750001,5.0,0.39853005758973004,268.21259771510984,0.39853005758973004,0.2005167699387661,0.10042698527123957,0.07534295318839385,0.004870477117300371,0.9117869711326355,0.026174296923819215,0.00013838614895598562,0.00028361680671423165,0.0003587057827514631,0.0002099962525173119,1,Blade_Imbalance
0.5589478794317163,1.408731,2.520326222387558,-0.5449437779676769,0.01592463770563366,0.3124054551795716,0.45649634624999996,44.0,0.2764785646514747,273.3951583769159,0.2764785646514747,0.19910215329905864,0.12643412420882333,0.12420334081474828,0.07443202760580585,0.10266619880657922,0.0989380737556205,0.4894793124268644,0.25394941370887286,0.03580744703428173,0.00019663781066506925,3,Misalignment
0.5586345088106187,1.352753,2.4215349682900786,-0.9201379308455171,-0.3645726064039778,0.3120718226093836,0.47980430625,44.0,0.2745495838952762,268.51776191787343,0.2745495838952762,0.2017789336809906,0.12702159620144202,0.12308253514178379,0.07519043774886477,0.10359913302978384,0.097372553560783,0.48328837715716844,0.2612268752303726,0.03638718724600987,0.00029212199788120557,3,Misalignment
0.5580488490180279,1.609292,2.883783381953052,0.3657550546871162,-0.013095733300495833,0.31141727344830417,0.410683790625,44.0,0.275348630435097,274.4866966192058,0.275348630435097,0.20010836836011087,0.12468213076730908,0.1245872765504524,0.07675401798492407,0.1001755158770707,0.10006481659629622,0.4871005547964902,0.25734129467227085,0.03797955238519942,0.00024776036972160964,3,Misalignment
0.6598099101010491,1.415846,2.145839242756032,-0.9094457920471735,0.11803600138313394,0.43534859473945814,0.5554076281250001,5.0,0.3969693030099319,264.3762272197771,0.3969693030099319,0.20152405117062192,0.10129731578712763,0.07640294553062164,0.005804098281071222,0.9107434210111757,0.02704623355294567,0.00011675684594769127,0.00019792222645291507,0.0002633487131999591,0.0001412323202962811,1,Blade_Imbalance
0.6569459904478073,1.460195,2.222701742622641,-0.92542912681794,-0.24243287321424167,0.4315752567911413,0.547193894375,5.0,0.3962354024307613,270.82309984363536,0.3962354024307613,0.19992971047060837,0.09921162943418815,0.07449471863291274,0.005461353184710908,0.9129705254816098,0.02590588582230588,0.000198253510716009,0.00019964527681966358,0.00020980911582381667,0.00024894259252125357,1,Blade_Imbalance
0.24394931405573142,0.529809,2.171799498100507,-0.9013042270992284,0.012457851591088667,0.05951125578196466,0.20689352562500002,5.0,0.14966900461771243,231.40602010835477,0.14966900461771243,0.07454267077188179,0.04009360501500526,0.0013163887293565662,0.001249697724661435,0.7529758019527275,0.18680025267639408,0.05412715383366329,6.07278710924887e-05,9.124042289509659e-05,7.363449002207174e-05,0,Normal
0.2446919257167993,0.526785,2.152849941018645,-0.9087956414823029,-0.0035660353922591444,0.05987403850839686,0.20735994187499998,5.0,0.15001262890349706,231.75551312511874,0.15001262890349706,0.07497727276663875,0.040311117304638884,0.0012798760876227624,0.001190542166924956,0.7517581419551017,0.18781451971725122,0.054354258993177744,9.191203062934521e-05,0.00013782557472786188,8.804911153089911e-05,0,Normal
0.244092100858723,0.542284,2.221636816064889,-0.8938371800374565,-0.004587548031911309,0.05958091164176778,0.20676300500000003,5.0,0.14980198569635098,235.40211232195068,0.14980198569635098,0.07481051156369736,0.03959901961438664,0.0011922700298514725,0.0011418691971417925,0.7533373824638522,0.18794962448481717,0.05271578676373463,6.02676084777647e-05,7.265455627349004e-05,9.52077386626891e-05,0,Normal
0.24380627096357418,0.532227,2.1829914206617183,-0.9159412607763868,0.0010262973043885359,0.05944027508086562,0.20659175875000002,5.0,0.14963405533490534,232.25114496707573,0.14963405533490534,0.0745106323591741,0.039935484984951725,0.0012992646102621397,0.0011716253899975012,0.7534285718946081,0.1868820013237787,0.05375713103760071,7.332588529391274e-05,7.563326714893484e-05,0.00011343357185088787,0,Normal
0.5573749202843697,1.552495,2.7853693101629977,-0.622188079220042,-0.45173532360831975,0.31066679360814325,0.46834700749999997,44.0,0.27384104701471323,272.56160702430446,0.27384104701471323,0.2004859567958426,0.12550845142328446,0.12527330816537663,0.07546850596929948,0.10153711939675007,0.10137231679053535,0.48301756089288156,0.25904688655264296,0.03687849301228102,0.0002791527175611441,3,Misalignment
0.24487171321670786,0.533842,2.180088466761652,-0.8855629231342435,0.00768962488225671,0.05996215590250038,0.20704696562499997,5.0,0.15003547898335723,234.45834468581702,0.15003547898335723,0.07531878941207877,0.04017433999836305,0.0013403449502471091,0.0011812628430660655,0.7509057544225565,0.18928513029119132,0.05389686572570954,7.043279161119598e-05,5.126902425842755e-05,8.557796736312225e-05,0,Normal
0.6636323080836392,1.548805,2.3338300121924904,-0.6762268563807696,-0.5954944434489226,0.4404072886687821,0.540372133125,5.0,0.4005351103353687,261.957329057207,0.4005351103353687,0.20271630142360994,0.09933275271186556,0.07374427848470588,0.005371808283245539,0.9152672202876347,0.024920241820941245,0.00019367160698206245,0.00020309948873183624,0.00012918122624715764,0.0001591505917303266,1,Blade_Imbalance
0.6610332589758363,1.434536,2.170141938171823,-0.8949940263829044,-0.3214117439505654,0.4369558652522326,0.5525277574999999,5.0,0.39940505610159577,264.1853038159144,0.39940505610159577,0.20009146127922553,0.09911335788199364,0.07642519183007986,0.005507559758460315,0.9135615545572409,0.026903834035452167,0.00013084077687603254,0.0002160006933555545,0.00024089247403038443,0.00020759822053940103,1,Blade_Imbalance
0.6564171978413024,1.431414,2.180646702320887,-0.8098230091448007,0.16840786559178575,0.4308816363669279,0.5319691424999999,5.0,0.3971137754563414,266.58826731865753,0.3971137754563414,0.19723947197907507,0.09884093841158195,0.07493255808916151,0.00593566946020351,0.9127261458593552,0.026221862109734158,0.0002505828644401986,0.00025228126122808884,0.0002976565156704525,0.00013530071996327927,1,Blade_Imbalance
0.6608097193102627,1.479209,2.2384794813633846,-0.9347666751084032,-0.23578391214651026,0.43666801626211227,0.552159393125,5.0,0.39968273897656603,267.85098577718196,0.39968273897656603,0.19932050962645537,0.10002449637293932,0.0737929336897483,0.006036628603703226,0.9138423157316224,0.025133659774947,8.830001205434411e-05,0.00010656598513052346,0.00033984793982480283,0.00027931316589989706,1,Blade_Imbalance
